city,timestamp,pm2_5,pm10,no2,so2,o3,co,temp_c,humidity,windspeed_kph,pressure_mb
Srinagar,1772733600,56.36,111.17,24.14,4.28,68.94,620.95,19.78,24,0.36000000000000004,1011
Srinagar,1772737200,58.76,111.76,24.37,4.38,68.68,634.92,19.78,24,0.36000000000000004,1011
Srinagar,1772740800,61.52,113.17,23.07,4.39,70.01,637.97,19.78,24,0.36000000000000004,1011
Srinagar,1772744400,63.78,114.01,20.92,4.33,72.07,627.96,19.78,24,0.36000000000000004,1011
Srinagar,1772748000,64.8,113.12,18.84,4.19,73.7,611.06,19.78,24,0.36000000000000004,1011
Srinagar,1772751600,66.12,113.33,17.61,4.15,75.86,607.64,19.78,24,0.36000000000000004,1011
Srinagar,1772755200,67.46,113.85,17.05,4.14,76.91,611.46,19.78,24,0.36000000000000004,1011
Srinagar,1772758800,67.52,113.18,17.09,4.09,77.37,610.2,19.78,24,0.36000000000000004,1011
Srinagar,1772762400,67.6,114.63,19.69,4.23,75.54,632.54,19.78,24,0.36000000000000004,1011
Srinagar,1772766000,68.25,117.96,24.6,4.48,71.05,686.92,19.78,24,0.36000000000000004,1011
Srinagar,1772769600,67.57,118.81,24.47,4.36,68.58,724.52,19.78,24,0.36000000000000004,1011
Srinagar,1772773200,67.51,118.83,21.58,3.86,71.77,727.68,19.78,24,0.36000000000000004,1011
Srinagar,1772776800,71.32,121.9,18.51,3.45,87.18,721.22,19.78,24,0.36000000000000004,1011
Srinagar,1772780400,55.41,104.47,3.69,2.59,143.43,381.25,19.78,24,0.36000000000000004,1011
Srinagar,1772784000,55.26,104.62,2.01,2.34,151.03,342.73,19.78,24,0.36000000000000004,1011
Srinagar,1772787600,59.86,110.53,1.82,2.26,155.84,346.38,19.78,24,0.36000000000000004,1011
Srinagar,1772791200,60.97,113.21,1.79,2.15,157.33,331.03,19.78,24,0.36000000000000004,1011
Srinagar,1772794800,66.63,120.93,2.41,2.43,156.96,355.32,19.78,24,0.36000000000000004,1011
Srinagar,1772798400,75.24,132.46,3.61,3.0,156.45,401.5,19.78,24,0.36000000000000004,1011
Srinagar,1772802000,84.28,143.39,6.02,3.5,148.29,461.01,19.78,24,0.36000000000000004,1011
Srinagar,1772805600,93.98,154.85,8.3,3.8,135.6,531.14,19.78,24,0.36000000000000004,1011
Jammu,1772413200,96.13,155.68,18.63,1.92,2.59,994.14,27.7,18,1.6560000000000001,1007
Jammu,1772416800,96.61,157.74,17.77,2.42,1.89,1067.09,27.7,18,1.6560000000000001,1007
Jammu,1772420400,98.38,161.84,16.44,3.09,5.54,1199.95,27.7,18,1.6560000000000001,1007
Jammu,1772424000,94.69,154.6,16.7,3.97,17.96,1196.17,27.7,18,1.6560000000000001,1007
Jammu,1772427600,93.98,152.45,18.47,4.68,33.97,1207.13,27.7,18,1.6560000000000001,1007
Jammu,1772431200,98.04,153.61,18.99,5.71,68.88,1158.43,27.7,18,1.6560000000000001,1007
Jammu,1772434800,65.5,101.56,7.48,11.06,150.0,589.9,27.7,18,1.6560000000000001,1007
Jammu,1772438400,60.7,92.02,4.44,10.33,168.59,483.3,27.7,18,1.6560000000000001,1007
Jammu,1772442000,57.49,86.22,3.7,9.72,172.88,432.78,27.7,18,1.6560000000000001,1007
Jammu,1772445600,52.5,79.7,4.23,9.09,165.04,397.26,27.7,18,1.6560000000000001,1007
Jammu,1772449200,52.85,80.99,6.36,8.72,150.12,422.69,27.7,18,1.6560000000000001,1007
Jammu,1772452800,52.97,82.48,9.91,8.86,134.43,464.6,27.7,18,1.6560000000000001,1007
Jammu,1772456400,53.75,85.85,16.04,8.91,110.48,549.44,27.7,18,1.6560000000000001,1007
Jammu,1772460000,56.91,94.17,20.81,8.62,87.46,664.72,27.7,18,1.6560000000000001,1007
Jammu,1772463600,61.13,104.52,23.27,8.0,72.6,761.11,27.7,18,1.6560000000000001,1007
Jammu,1772467200,64.81,112.64,24.25,6.98,59.39,830.42,27.7,18,1.6560000000000001,1007
Jammu,1772470800,69.44,121.37,25.4,5.99,47.77,909.18,27.7,18,1.6560000000000001,1007
Jammu,1772474400,73.05,126.58,26.55,4.97,38.27,971.2,27.7,18,1.6560000000000001,1007
Jammu,1772478000,73.26,123.63,25.99,3.83,31.57,974.02,27.7,18,1.6560000000000001,1007
Jammu,1772481600,73.21,120.27,24.27,3.04,28.1,959.48,27.7,18,1.6560000000000001,1007
Jammu,1772485200,72.96,117.32,22.05,2.54,26.12,935.45,27.7,18,1.6560000000000001,1007
Jammu,1772488800,71.61,113.45,20.03,2.16,23.7,905.14,27.7,18,1.6560000000000001,1007
Jammu,1772492400,70.61,110.72,18.61,1.88,20.75,885.09,27.7,18,1.6560000000000001,1007
Jammu,1772496000,69.48,108.49,17.63,1.73,18.67,866.86,27.7,18,1.6560000000000001,1007
Jammu,1772499600,67.07,105.79,17.08,1.78,17.63,842.6,27.7,18,1.6560000000000001,1007
Jammu,1772503200,66.39,109.01,18.61,2.27,15.72,886.07,27.7,18,1.6560000000000001,1007
Jammu,1772506800,66.57,113.85,18.46,2.87,18.11,973.15,27.7,18,1.6560000000000001,1007
Jammu,1772510400,64.88,113.74,16.82,3.48,28.23,994.84,27.7,18,1.6560000000000001,1007
Jammu,1772514000,63.52,113.49,16.46,4.15,44.15,977.89,27.7,18,1.6560000000000001,1007
Jammu,1772517600,65.06,114.23,14.57,5.07,77.82,885.2,27.7,18,1.6560000000000001,1007
Jammu,1772521200,55.11,96.61,7.01,8.6,144.15,542.17,27.7,18,1.6560000000000001,1007
Jammu,1772524800,55.62,93.84,4.61,8.73,162.67,460.1,27.7,18,1.6560000000000001,1007
Jammu,1772528400,55.05,90.75,3.95,8.65,169.11,413.05,27.7,18,1.6560000000000001,1007
Jammu,1772532000,53.08,87.19,4.43,8.66,166.33,383.23,27.7,18,1.6560000000000001,1007
Jammu,1772535600,54.08,88.8,6.41,8.68,154.86,402.92,27.7,18,1.6560000000000001,1007
Jammu,1772539200,53.49,89.4,9.68,8.85,140.34,431.28,27.7,18,1.6560000000000001,1007
Jammu,1772542800,55.41,94.99,17.6,8.51,108.32,551.62,27.7,18,1.6560000000000001,1007
Jammu,1772546400,61.7,109.07,24.93,7.79,75.7,734.24,27.7,18,1.6560000000000001,1007
Jammu,1772550000,69.86,126.64,28.37,7.25,58.16,872.44,27.7,18,1.6560000000000001,1007
Jammu,1772553600,77.79,142.45,29.63,6.6,45.01,971.75,27.7,18,1.6560000000000001,1007
Jammu,1772557200,87.71,160.64,31.09,5.92,32.19,1089.37,27.7,18,1.6560000000000001,1007
Jammu,1772560800,96.6,174.6,32.37,5.02,21.5,1181.69,27.7,18,1.6560000000000001,1007
Jammu,1772564400,100.83,177.27,31.11,3.81,13.8,1195.93,27.7,18,1.6560000000000001,1007
Jammu,1772568000,104.32,179.35,28.55,3.04,10.09,1193.62,27.7,18,1.6560000000000001,1007
Jammu,1772571600,107.15,181.92,26.09,2.68,8.13,1195.03,27.7,18,1.6560000000000001,1007
Jammu,1772575200,107.35,181.38,24.0,2.52,6.56,1181.68,27.7,18,1.6560000000000001,1007
Jammu,1772578800,107.67,181.46,22.34,2.45,4.9,1172.62,27.7,18,1.6560000000000001,1007
Jammu,1772582400,108.47,182.08,21.22,2.49,3.52,1170.84,27.7,18,1.6560000000000001,1007
Jammu,1772586000,109.23,183.09,20.16,2.6,2.3,1184.25,27.7,18,1.6560000000000001,1007
Jammu,1772589600,114.09,194.02,18.4,3.15,1.34,1315.52,27.7,18,1.6560000000000001,1007
Jammu,1772593200,122.8,212.19,15.63,3.97,2.53,1579.67,27.7,18,1.6560000000000001,1007
Jammu,1772596800,129.15,225.49,14.43,4.47,6.03,1807.52,27.7,18,1.6560000000000001,1007
Jammu,1772600400,132.97,232.88,21.14,4.66,15.22,1911.02,27.7,18,1.6560000000000001,1007
Jammu,1772604000,144.41,244.67,31.78,5.04,48.0,1909.42,27.7,18,1.6560000000000001,1007
Jammu,1772607600,98.73,162.21,10.65,16.05,162.94,795.44,27.7,18,1.6560000000000001,1007
Jammu,1772611200,91.6,149.71,5.88,16.41,187.24,641.41,27.7,18,1.6560000000000001,1007
Jammu,1772614800,90.8,146.26,4.8,16.76,194.82,576.69,27.7,18,1.6560000000000001,1007
Jammu,1772618400,93.28,149.16,5.44,17.31,192.2,546.89,27.7,18,1.6560000000000001,1007
Jammu,1772622000,99.57,156.81,7.6,16.83,179.93,583.06,27.7,18,1.6560000000000001,1007
Jammu,1772625600,103.62,162.02,11.12,16.59,162.79,629.13,27.7,18,1.6560000000000001,1007
Jammu,1772629200,108.61,169.08,18.26,15.12,126.87,748.82,27.7,18,1.6560000000000001,1007
Jammu,1772632800,117.69,183.7,24.43,12.79,90.1,921.0,27.7,18,1.6560000000000001,1007
Jammu,1772636400,128.34,201.42,26.83,11.03,71.18,1046.45,27.7,18,1.6560000000000001,1007
Jammu,1772640000,136.76,214.63,26.88,9.29,59.15,1117.93,27.7,18,1.6560000000000001,1007
Jammu,1772643600,145.73,229.35,27.83,7.68,46.55,1215.36,27.7,18,1.6560000000000001,1007
Jammu,1772647200,152.06,238.71,29.64,6.24,33.73,1307.29,27.7,18,1.6560000000000001,1007
Jammu,1772650800,152.89,235.8,29.65,4.81,23.67,1335.41,27.7,18,1.6560000000000001,1007
Jammu,1772654400,154.49,233.32,27.38,3.71,18.76,1339.71,27.7,18,1.6560000000000001,1007
Jammu,1772658000,155.98,231.76,24.25,3.08,17.51,1321.59,27.7,18,1.6560000000000001,1007
Jammu,1772661600,154.25,226.12,20.49,2.62,17.74,1263.97,27.7,18,1.6560000000000001,1007
Jammu,1772665200,152.07,220.32,17.6,2.14,15.46,1213.54,27.7,18,1.6560000000000001,1007
Jammu,1772668800,149.12,214.45,15.76,1.91,13.54,1169.99,27.7,18,1.6560000000000001,1007
Jammu,1772672400,143.9,207.63,14.98,2.0,12.48,1132.89,27.7,18,1.6560000000000001,1007
Jammu,1772676000,141.49,208.88,17.35,2.54,9.0,1183.13,27.7,18,1.6560000000000001,1007
Jammu,1772679600,141.43,214.39,18.11,3.16,9.14,1313.94,27.7,18,1.6560000000000001,1007
Jammu,1772683200,140.53,217.41,16.87,3.64,16.78,1424.53,27.7,18,1.6560000000000001,1007
Jammu,1772686800,137.29,216.35,18.76,4.14,33.4,1453.96,27.7,18,1.6560000000000001,1007
Jammu,1772690400,137.92,216.41,18.51,4.99,75.65,1376.43,27.7,18,1.6560000000000001,1007
Jammu,1772694000,103.31,169.83,7.54,13.09,166.35,766.77,27.7,18,1.6560000000000001,1007
Jammu,1772697600,102.16,166.37,5.1,14.48,189.84,656.32,27.7,18,1.6560000000000001,1007
Jammu,1772701200,102.99,166.04,4.71,14.94,200.43,616.14,27.7,18,1.6560000000000001,1007
Jammu,1772704800,102.56,165.36,5.43,14.4,196.7,589.53,27.7,18,1.6560000000000001,1007
Jammu,1772708400,108.74,172.45,7.64,13.48,184.86,629.58,27.7,18,1.6560000000000001,1007
Jammu,1772712000,113.83,178.99,11.32,13.07,170.03,685.66,27.7,18,1.6560000000000001,1007
Jammu,1772715600,120.06,187.71,18.65,11.99,135.87,810.99,27.7,18,1.6560000000000001,1007
Jammu,1772719200,130.12,203.12,24.74,10.16,96.99,988.0,27.7,18,1.6560000000000001,1007
Jammu,1772722800,140.68,220.42,27.49,8.51,73.11,1126.54,27.7,18,1.6560000000000001,1007
Jammu,1772726400,146.86,230.43,27.67,6.92,56.88,1204.41,27.7,18,1.6560000000000001,1007
Jammu,1772730000,153.6,241.59,27.93,5.89,46.03,1286.27,27.7,18,1.6560000000000001,1007
Jammu,1772733600,158.38,248.57,28.54,5.14,38.05,1346.02,27.7,18,1.6560000000000001,1007
Jammu,1772737200,158.86,246.16,28.27,4.61,31.14,1345.03,27.7,18,1.6560000000000001,1007
Jammu,1772740800,161.71,248.09,28.15,4.62,24.99,1353.81,27.7,18,1.6560000000000001,1007
Jammu,1772744400,166.17,254.02,28.06,4.99,21.26,1370.98,27.7,18,1.6560000000000001,1007
Jammu,1772748000,170.16,260.11,28.0,5.43,18.53,1385.71,27.7,18,1.6560000000000001,1007
Jammu,1772751600,174.55,266.95,27.47,5.73,15.79,1392.38,27.7,18,1.6560000000000001,1007
Jammu,1772755200,178.91,273.5,26.67,5.92,12.78,1393.0,27.7,18,1.6560000000000001,1007
Jammu,1772758800,182.76,279.59,25.23,5.41,8.41,1403.51,27.7,18,1.6560000000000001,1007
Jammu,1772762400,189.42,292.01,23.93,4.71,3.05,1523.46,27.7,18,1.6560000000000001,1007
Jammu,1772766000,197.19,305.44,19.92,4.24,3.62,1756.24,27.7,18,1.6560000000000001,1007
Jammu,1772769600,200.37,310.44,17.35,3.9,8.36,1950.2,27.7,18,1.6560000000000001,1007
Jammu,1772773200,202.68,314.05,22.83,4.01,20.04,2040.86,27.7,18,1.6560000000000001,1007
Jammu,1772776800,214.48,326.16,29.83,4.3,59.21,2043.11,27.7,18,1.6560000000000001,1007
Jammu,1772780400,144.53,220.27,8.37,14.38,186.16,871.25,27.7,18,1.6560000000000001,1007
Jammu,1772784000,126.7,192.45,4.95,16.59,208.96,673.84,27.7,18,1.6560000000000001,1007
Jammu,1772787600,125.99,187.22,4.63,17.56,222.59,636.33,27.7,18,1.6560000000000001,1007
Jammu,1772791200,130.37,190.23,7.88,16.17,206.08,688.33,27.7,18,1.6560000000000001,1007
Jammu,1772794800,134.44,195.24,13.88,13.45,168.99,804.43,27.7,18,1.6560000000000001,1007
Jammu,1772798400,134.49,196.99,22.08,11.69,133.1,932.47,27.7,18,1.6560000000000001,1007
Jammu,1772802000,137.03,203.97,32.63,10.47,92.25,1105.7,27.7,18,1.6560000000000001,1007
Jammu,1772805600,144.38,219.03,38.81,9.18,57.22,1289.35,27.7,18,1.6560000000000001,1007
Anantnag,1772413200,59.73,82.76,13.42,1.69,35.11,606.5,18.58,27,6.48,1012
Anantnag,1772416800,60.86,86.23,15.75,2.07,30.93,653.19,18.58,27,6.48,1012
Anantnag,1772420400,62.89,91.73,16.43,2.37,28.08,733.93,18.58,27,6.48,1012
Anantnag,1772424000,65.02,96.57,13.7,2.31,30.79,805.89,18.58,27,6.48,1012
Anantnag,1772427600,66.74,99.57,13.38,2.44,38.8,844.88,18.58,27,6.48,1012
Anantnag,1772431200,71.15,103.05,13.83,2.7,61.28,838.63,18.58,27,6.48,1012
Anantnag,1772434800,44.6,61.42,4.48,5.44,140.86,435.74,18.58,27,6.48,1012
Anantnag,1772438400,38.49,52.48,2.6,5.31,153.25,355.62,18.58,27,6.48,1012
Anantnag,1772442000,34.68,47.16,2.29,4.88,155.71,322.32,18.58,27,6.48,1012
Anantnag,1772445600,30.62,42.4,2.92,4.15,149.11,307.06,18.58,27,6.48,1012
Anantnag,1772449200,29.59,42.41,4.69,3.63,134.85,327.25,18.58,27,6.48,1012
Anantnag,1772452800,28.96,43.45,7.6,3.41,120.6,361.32,18.58,27,6.48,1012
Anantnag,1772456400,28.7,45.15,11.39,3.33,104.93,404.01,18.58,27,6.48,1012
Anantnag,1772460000,29.32,48.02,13.39,3.34,92.9,445.42,18.58,27,6.48,1012
Anantnag,1772463600,30.41,51.12,14.27,3.38,86.11,476.15,18.58,27,6.48,1012
Anantnag,1772467200,31.68,53.7,14.8,3.26,77.79,498.76,18.58,27,6.48,1012
Anantnag,1772470800,34.54,58.77,15.87,3.09,68.34,542.84,18.58,27,6.48,1012
Anantnag,1772474400,37.03,62.3,16.63,2.81,60.47,576.14,18.58,27,6.48,1012
Anantnag,1772478000,38.02,62.0,16.25,2.4,53.95,577.19,18.58,27,6.48,1012
Anantnag,1772481600,39.26,61.7,15.49,2.19,49.93,576.55,18.58,27,6.48,1012
Anantnag,1772485200,40.77,61.57,14.83,2.1,47.54,577.52,18.58,27,6.48,1012
Anantnag,1772488800,41.82,60.81,14.35,2.06,46.2,574.37,18.58,27,6.48,1012
Anantnag,1772492400,43.68,61.48,14.22,2.05,45.7,582.99,18.58,27,6.48,1012
Anantnag,1772496000,46.3,63.46,14.48,2.08,45.05,598.41,18.58,27,6.48,1012
Anantnag,1772499600,38.78,55.75,14.19,1.62,41.01,588.24,18.58,27,6.48,1012
Anantnag,1772503200,42.31,61.36,16.42,1.96,37.88,646.06,18.58,27,6.48,1012
Anantnag,1772506800,45.87,67.0,17.17,2.45,39.6,709.93,18.58,27,6.48,1012
Anantnag,1772510400,46.94,68.23,14.71,3.42,56.17,700.58,18.58,27,6.48,1012
Anantnag,1772514000,47.31,69.48,12.79,4.12,72.15,679.62,18.58,27,6.48,1012
Anantnag,1772517600,50.06,72.56,10.39,4.9,98.35,633.51,18.58,27,6.48,1012
Anantnag,1772521200,46.24,68.48,4.53,5.58,144.93,456.64,18.58,27,6.48,1012
Anantnag,1772524800,45.65,69.41,3.04,5.35,156.09,406.23,18.58,27,6.48,1012
Anantnag,1772528400,42.61,66.78,2.68,4.99,158.88,362.13,18.58,27,6.48,1012
Anantnag,1772532000,40.2,65.0,3.03,4.54,157.64,331.21,18.58,27,6.48,1012
Anantnag,1772535600,38.12,64.02,4.09,4.09,147.5,319.1,18.58,27,6.48,1012
Anantnag,1772539200,35.23,62.27,5.91,3.91,134.3,316.39,18.58,27,6.48,1012
Anantnag,1772542800,33.82,61.73,9.55,3.93,111.78,350.79,18.58,27,6.48,1012
Anantnag,1772546400,35.26,65.88,13.1,3.99,89.22,423.15,18.58,27,6.48,1012
Anantnag,1772550000,38.21,72.74,15.71,3.98,73.92,500.51,18.58,27,6.48,1012
Anantnag,1772553600,41.74,79.91,17.78,3.77,60.72,576.01,18.58,27,6.48,1012
Anantnag,1772557200,46.49,89.06,19.98,3.53,50.06,662.82,18.58,27,6.48,1012
Anantnag,1772560800,50.18,95.02,21.41,3.19,43.3,719.74,18.58,27,6.48,1012
Anantnag,1772564400,51.14,94.21,21.0,2.79,39.94,718.35,18.58,27,6.48,1012
Anantnag,1772568000,52.69,94.54,20.07,2.77,39.01,710.09,18.58,27,6.48,1012
Anantnag,1772571600,54.88,96.15,19.56,3.06,39.13,703.86,18.58,27,6.48,1012
Anantnag,1772575200,55.64,95.73,18.9,3.22,39.54,685.49,18.58,27,6.48,1012
Anantnag,1772578800,56.47,94.71,17.11,2.66,38.7,667.91,18.58,27,6.48,1012
Anantnag,1772582400,57.54,92.86,15.52,1.93,37.56,654.47,18.58,27,6.48,1012
Anantnag,1772586000,57.53,89.93,14.48,1.49,36.41,640.12,18.58,27,6.48,1012
Anantnag,1772589600,59.25,93.81,15.72,1.65,31.65,686.7,18.58,27,6.48,1012
Anantnag,1772593200,63.02,103.03,15.89,1.97,27.4,789.92,18.58,27,6.48,1012
Anantnag,1772596800,68.14,113.78,13.86,2.31,28.22,904.28,18.58,27,6.48,1012
Anantnag,1772600400,73.08,121.78,14.74,2.58,36.02,959.89,18.58,27,6.48,1012
Anantnag,1772604000,81.32,129.18,15.57,2.86,61.65,947.56,18.58,27,6.48,1012
Anantnag,1772607600,64.9,104.21,5.67,6.38,136.05,535.28,18.58,27,6.48,1012
Anantnag,1772611200,60.56,98.74,3.22,7.31,152.75,442.12,18.58,27,6.48,1012
Anantnag,1772614800,58.95,96.96,2.87,7.4,158.85,416.82,18.58,27,6.48,1012
Anantnag,1772618400,60.11,98.13,3.44,7.27,162.66,425.94,18.58,27,6.48,1012
Anantnag,1772622000,62.49,100.07,4.67,6.84,159.18,456.88,18.58,27,6.48,1012
Anantnag,1772625600,63.94,101.39,6.6,6.57,150.07,487.54,18.58,27,6.48,1012
Anantnag,1772629200,65.59,102.87,9.88,6.25,129.55,532.28,18.58,27,6.48,1012
Anantnag,1772632800,68.94,108.11,12.8,5.84,105.36,595.6,18.58,27,6.48,1012
Anantnag,1772636400,72.59,115.12,15.02,5.47,87.2,657.87,18.58,27,6.48,1012
Anantnag,1772640000,74.97,120.24,16.72,4.88,70.31,709.41,18.58,27,6.48,1012
Anantnag,1772643600,77.93,126.62,18.23,4.17,56.54,766.1,18.58,27,6.48,1012
Anantnag,1772647200,78.38,128.64,18.85,3.41,46.89,787.6,18.58,27,6.48,1012
Anantnag,1772650800,74.95,123.2,17.81,2.6,40.5,752.15,18.58,27,6.48,1012
Anantnag,1772654400,71.58,117.85,16.04,2.02,36.32,711.71,18.58,27,6.48,1012
Anantnag,1772658000,68.62,113.57,14.54,1.63,32.8,679.05,18.58,27,6.48,1012
Anantnag,1772661600,64.8,108.37,13.39,1.38,30.25,647.55,18.58,27,6.48,1012
Anantnag,1772665200,61.46,103.95,12.99,1.29,28.84,629.5,18.58,27,6.48,1012
Anantnag,1772668800,58.91,100.31,13.07,1.31,28.15,620.48,18.58,27,6.48,1012
Anantnag,1772672400,56.63,97.65,13.54,1.45,27.74,616.99,18.58,27,6.48,1012
Anantnag,1772676000,56.94,100.94,15.5,1.87,25.84,658.84,18.58,27,6.48,1012
Anantnag,1772679600,58.42,105.71,16.07,2.29,26.55,719.41,18.58,27,6.48,1012
Anantnag,1772683200,59.66,108.42,14.18,2.6,32.17,759.23,18.58,27,6.48,1012
Anantnag,1772686800,62.43,112.08,13.64,2.9,44.07,790.05,18.58,27,6.48,1012
Anantnag,1772690400,70.93,120.51,12.98,3.27,72.5,796.33,18.58,27,6.48,1012
Anantnag,1772694000,67.3,117.67,5.43,5.33,132.44,545.5,18.58,27,6.48,1012
Anantnag,1772697600,66.8,115.12,3.43,5.92,151.91,481.06,18.58,27,6.48,1012
Anantnag,1772701200,70.93,118.16,3.23,6.09,163.01,471.85,18.58,27,6.48,1012
Anantnag,1772704800,75.49,123.64,3.86,6.13,169.63,483.77,18.58,27,6.48,1012
Anantnag,1772708400,77.08,126.37,5.09,5.86,163.9,493.02,18.58,27,6.48,1012
Anantnag,1772712000,75.29,125.66,7.2,5.77,151.57,499.8,18.58,27,6.48,1012
Anantnag,1772715600,73.88,123.72,10.85,5.74,129.05,531.21,18.58,27,6.48,1012
Anantnag,1772719200,75.64,126.53,14.01,5.59,105.58,596.15,18.58,27,6.48,1012
Anantnag,1772722800,79.51,133.11,16.4,5.26,88.86,667.6,18.58,27,6.48,1012
Anantnag,1772726400,84.06,140.39,18.67,4.7,73.1,744.61,18.58,27,6.48,1012
Anantnag,1772730000,90.44,151.22,21.1,4.28,60.13,838.67,18.58,27,6.48,1012
Anantnag,1772733600,95.13,158.57,22.56,3.92,51.61,898.76,18.58,27,6.48,1012
Anantnag,1772737200,96.54,158.87,23.44,4.37,49.48,899.45,18.58,27,6.48,1012
Anantnag,1772740800,99.05,161.1,24.52,5.22,51.28,905.1,18.58,27,6.48,1012
Anantnag,1772744400,102.38,164.65,24.78,5.71,51.98,916.99,18.58,27,6.48,1012
Anantnag,1772748000,104.61,166.5,24.47,5.95,51.93,917.04,18.58,27,6.48,1012
Anantnag,1772751600,107.24,169.17,24.25,6.17,52.4,922.88,18.58,27,6.48,1012
Anantnag,1772755200,110.44,172.45,24.25,6.27,51.52,929.09,18.58,27,6.48,1012
Anantnag,1772758800,111.47,173.13,23.05,5.74,47.79,910.17,18.58,27,6.48,1012
Anantnag,1772762400,113.76,178.7,22.96,4.91,40.04,942.37,18.58,27,6.48,1012
Anantnag,1772766000,117.66,187.08,21.34,4.14,34.94,1023.57,18.58,27,6.48,1012
Anantnag,1772769600,120.56,191.27,16.92,3.42,35.43,1072.68,18.58,27,6.48,1012
Anantnag,1772773200,125.6,195.2,15.99,3.23,44.96,1082.93,18.58,27,6.48,1012
Anantnag,1772776800,141.02,209.55,15.19,3.39,76.89,1079.24,18.58,27,6.48,1012
Anantnag,1772780400,141.04,208.87,5.08,8.1,160.22,754.44,18.58,27,6.48,1012
Anantnag,1772784000,141.54,209.45,3.35,9.12,176.89,700.83,18.58,27,6.48,1012
Anantnag,1772787600,137.98,206.22,3.18,9.81,185.23,669.78,18.58,27,6.48,1012
Anantnag,1772791200,138.84,209.54,5.21,8.66,170.14,708.19,18.58,27,6.48,1012
Anantnag,1772794800,149.08,223.82,8.8,7.08,147.14,813.68,18.58,27,6.48,1012
Anantnag,1772798400,160.57,239.87,13.94,6.67,127.69,925.37,18.58,27,6.48,1012
Anantnag,1772802000,169.55,251.95,19.49,6.37,104.33,1033.33,18.58,27,6.48,1012
Anantnag,1772805600,179.2,263.02,21.73,5.45,83.78,1124.77,18.58,27,6.48,1012
Baramulla,1772413200,47.26,65.36,19.82,1.36,54.98,746.28,17.47,36,12.78,1014
Baramulla,1772416800,48.1,67.08,20.9,1.56,56.55,756.46,17.47,36,12.78,1014
Baramulla,1772420400,49.05,69.69,22.15,1.96,61.09,781.58,17.47,36,12.78,1014
Baramulla,1772424000,49.05,70.93,20.05,2.35,68.22,797.97,17.47,36,12.78,1014
Baramulla,1772427600,49.14,72.12,19.33,2.73,75.28,815.85,17.47,36,12.78,1014
Baramulla,1772431200,49.61,73.44,18.88,3.49,92.59,822.72,17.47,36,12.78,1014
Baramulla,1772434800,30.25,46.02,6.02,6.89,151.84,407.69,17.47,36,12.78,1014
Baramulla,1772438400,24.01,35.39,2.92,5.01,160.14,306.28,17.47,36,12.78,1014
Baramulla,1772442000,19.3,28.38,2.08,3.43,159.2,256.78,17.47,36,12.78,1014
Baramulla,1772445600,14.84,22.77,1.68,2.38,156.63,217.66,17.47,36,12.78,1014
Baramulla,1772449200,13.72,21.92,1.92,2.15,153.72,205.69,17.47,36,12.78,1014
Baramulla,1772452800,13.52,22.32,2.59,2.19,150.81,205.86,17.47,36,12.78,1014
Baramulla,1772456400,13.95,23.61,4.46,2.4,143.59,224.54,17.47,36,12.78,1014
Baramulla,1772460000,15.26,26.32,7.11,2.85,133.23,268.8,17.47,36,12.78,1014
Baramulla,1772463600,17.0,29.64,10.0,3.44,123.58,327.64,17.47,36,12.78,1014
Baramulla,1772467200,19.04,33.4,14.31,3.81,105.63,408.69,17.47,36,12.78,1014
Baramulla,1772470800,22.24,39.65,20.23,3.94,86.89,526.72,17.47,36,12.78,1014
Baramulla,1772474400,25.85,45.9,26.04,3.78,72.69,649.03,17.47,36,12.78,1014
Baramulla,1772478000,30.43,50.93,30.0,3.37,61.24,753.02,17.47,36,12.78,1014
Baramulla,1772481600,36.01,55.33,31.19,3.08,56.13,836.15,17.47,36,12.78,1014
Baramulla,1772485200,41.42,58.79,28.9,2.97,58.95,862.49,17.47,36,12.78,1014
Baramulla,1772488800,43.85,59.09,22.58,3.11,72.56,802.89,17.47,36,12.78,1014
Baramulla,1772492400,45.92,60.27,19.93,2.93,74.72,791.25,17.47,36,12.78,1014
Baramulla,1772496000,47.48,61.64,17.93,2.77,74.83,777.44,17.47,36,12.78,1014
Baramulla,1772499600,45.98,64.37,15.15,2.69,76.01,697.46,17.47,36,12.78,1014
Baramulla,1772503200,44.44,64.02,14.83,2.79,77.94,656.41,17.47,36,12.78,1014
Baramulla,1772506800,42.27,63.37,16.74,3.17,82.5,633.09,17.47,36,12.78,1014
Baramulla,1772510400,39.62,61.44,15.2,3.92,94.35,601.0,17.47,36,12.78,1014
Baramulla,1772514000,37.53,59.48,14.21,4.45,105.28,593.72,17.47,36,12.78,1014
Baramulla,1772517600,36.14,57.86,12.85,5.04,123.62,582.36,17.47,36,12.78,1014
Baramulla,1772521200,26.2,45.31,4.71,4.85,154.16,331.81,17.47,36,12.78,1014
Baramulla,1772524800,22.74,44.0,2.3,3.39,156.44,240.5,17.47,36,12.78,1014
Baramulla,1772528400,21.43,45.45,1.73,2.49,153.68,204.19,17.47,36,12.78,1014
Baramulla,1772532000,20.58,47.51,1.52,1.97,151.13,181.82,17.47,36,12.78,1014
Baramulla,1772535600,20.52,49.13,1.76,1.83,147.36,174.59,17.47,36,12.78,1014
Baramulla,1772539200,20.54,50.2,2.33,1.84,143.01,174.52,17.47,36,12.78,1014
Baramulla,1772542800,21.34,51.49,5.72,2.09,128.94,213.92,17.47,36,12.78,1014
